DataValue,LocalDateTime,UTCOffset,SiteCode,VariableCode,CensorCode,SourceID,QualityControlLevelID,MethodDescription
0.93,8/2/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.91,8/3/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.84,8/4/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.87,8/5/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,8/6/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.8,8/7/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.89,8/8/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.86,8/9/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.85,8/10/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.78,8/11/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.76,8/12/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.8,8/13/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.73,8/14/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,8/15/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.8,8/16/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.81,8/17/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.77,8/18/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.86,8/19/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.94,8/20/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.91,8/21/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.91,8/22/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.89,8/23/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.9,8/24/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.84,8/25/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.85,8/26/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.89,8/27/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.93,8/28/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.85,8/29/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.87,8/30/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,8/31/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.88,9/1/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.88,9/2/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.85,9/3/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.84,9/4/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.87,9/5/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.88,9/6/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.86,9/7/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.85,9/8/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,9/9/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.76,9/10/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.77,9/11/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.85,9/12/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.8,9/13/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.84,9/14/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,9/15/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.86,9/16/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.86,9/17/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,9/18/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.78,9/19/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.77,9/20/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.84,9/21/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,9/22/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.69,9/23/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.7,9/24/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.77,9/25/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.73,9/26/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.7,9/27/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,9/28/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.81,9/29/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.81,9/30/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.81,10/1/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.89,10/2/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.94,10/3/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.91,10/4/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.91,10/5/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.88,10/6/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.86,10/7/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.89,10/8/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.89,10/9/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.9,10/10/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.88,10/11/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.87,10/12/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.86,10/13/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.84,10/14/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,10/15/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.81,10/16/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,10/17/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.84,10/18/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.86,10/19/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,10/20/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,10/21/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.8,10/22/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.81,10/23/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,10/24/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.84,10/25/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.88,10/26/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.85,10/27/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.85,10/28/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,10/29/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.78,10/30/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,10/31/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.8,11/1/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.87,11/2/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.88,11/3/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.84,11/4/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,11/5/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.78,11/6/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,11/7/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,11/8/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.86,11/9/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.91,11/10/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.9,11/11/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.88,11/12/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.87,11/13/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.85,11/14/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.8,11/15/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.83,11/16/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.88,11/17/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.9,11/18/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.93,11/19/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.84,11/20/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.81,11/21/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.87,11/22/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,11/23/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.83,11/24/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.83,11/25/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.89,11/26/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.86,11/27/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.83,11/28/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.66,11/29/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.68,11/30/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.74,12/1/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.76,12/2/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.73,12/3/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.69,12/4/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.68,12/5/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.76,12/6/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.77,12/7/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.74,12/8/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.7,12/9/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.75,12/10/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.71,12/11/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.77,12/12/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.81,12/13/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,12/14/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.75,12/15/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,12/16/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.8,12/17/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.76,12/18/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.8,12/19/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.8,12/20/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,12/21/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.83,12/22/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.81,12/23/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,12/24/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.73,12/25/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.73,12/26/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,12/27/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,12/28/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.87,12/29/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.8,12/30/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.7,12/31/2007 0:00,7,PHANTHIET,RH,,1,,Manual
0.69,1/1/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.7,1/2/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.76,1/3/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,1/4/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.74,1/5/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.74,1/6/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.74,1/7/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.81,1/8/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.83,1/9/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.85,1/10/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,1/11/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.88,1/12/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.85,1/13/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.8,1/14/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.83,1/15/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.81,1/16/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,1/17/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.78,1/18/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.77,1/19/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.81,1/20/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.83,1/21/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,1/22/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,1/23/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.88,1/24/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,1/25/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.78,1/26/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.78,1/27/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.77,1/28/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.85,1/29/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,1/30/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,1/31/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.76,2/1/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.76,2/2/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.73,2/3/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.71,2/4/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.73,2/5/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.73,2/6/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.7,2/7/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.7,2/8/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.68,2/9/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.62,2/10/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.69,2/11/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.67,2/12/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.66,2/13/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.67,2/14/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.67,2/15/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.66,2/16/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.66,2/17/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.68,2/18/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.65,2/19/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.7,2/20/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.69,2/21/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.77,2/22/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.76,2/23/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.76,2/24/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.78,2/25/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.75,2/26/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.71,2/27/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.68,2/28/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.74,2/29/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.71,3/1/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.68,3/2/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.71,3/3/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.71,3/4/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.73,3/5/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.77,3/6/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.81,3/7/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.81,3/8/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,3/9/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,3/10/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,3/11/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.81,3/12/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.84,3/13/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.85,3/14/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.8,3/15/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.83,3/16/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.85,3/17/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.84,3/18/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.88,3/19/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.88,3/20/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.86,3/21/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.87,3/22/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.86,3/23/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.81,3/24/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.83,3/25/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,3/26/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.81,3/27/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.83,3/28/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.81,3/29/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,3/30/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.83,3/31/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,4/1/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.77,4/2/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.81,4/3/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.77,4/4/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,4/5/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.81,4/6/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.84,4/7/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.84,4/8/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,4/9/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.81,4/10/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.8,4/11/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.85,4/12/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.84,4/13/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.8,4/14/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,4/15/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.89,4/16/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.87,4/17/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.9,4/18/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.85,4/19/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.83,4/20/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,4/21/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,4/22/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,4/23/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.76,4/24/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.75,4/25/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.77,4/26/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.89,4/27/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.83,4/28/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,4/29/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.83,4/30/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,5/1/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,5/2/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.78,5/3/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.71,5/4/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.84,5/5/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.85,5/6/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.85,5/7/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,5/8/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.76,5/9/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.77,5/10/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.84,5/11/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.87,5/12/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.8,5/13/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.86,5/14/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.87,5/15/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.93,5/16/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.81,5/17/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.96,5/18/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.9,5/19/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.9,5/20/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.84,5/21/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.87,5/22/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.9,5/23/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.85,5/24/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.89,5/25/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.87,5/26/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.86,5/27/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.85,5/28/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.84,5/29/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.86,5/30/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.84,5/31/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.85,6/1/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.84,6/2/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,6/3/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.78,6/4/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,6/5/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.76,6/6/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.77,6/7/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.76,6/8/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.83,6/9/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.93,6/10/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.94,6/11/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.89,6/12/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.75,6/13/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.81,6/14/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.71,6/15/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.75,6/16/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.7,6/17/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.8,6/18/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.75,6/19/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,6/20/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.76,6/21/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.77,6/22/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.77,6/23/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.87,6/24/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.91,6/25/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.9,6/26/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.93,6/27/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.87,6/28/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.87,6/29/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.87,6/30/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.88,7/1/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,7/2/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.83,7/3/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.84,7/4/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.81,7/5/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.94,7/6/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.92,7/7/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.85,7/8/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,7/9/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.8,7/10/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.87,7/11/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.89,7/12/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.89,7/13/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.87,7/14/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.87,7/15/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.84,7/16/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.84,7/17/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.87,7/18/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.86,7/19/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.77,7/20/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.85,7/21/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.84,7/22/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.86,7/23/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.88,7/24/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.81,7/25/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.81,7/26/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.8,7/27/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.79,7/28/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.7,7/29/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.92,7/30/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.92,7/31/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.94,8/1/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.83,8/2/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.86,8/3/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.92,8/4/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.9,8/5/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.89,8/6/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.81,8/7/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,8/8/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.77,8/9/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.78,8/10/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.75,8/11/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.8,8/12/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.86,8/13/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.85,8/14/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,8/15/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.8,8/16/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.82,8/17/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.85,8/18/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.88,8/19/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.91,8/20/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.87,8/21/2008 0:00,7,PHANTHIET,RH,,1,,Manual
0.86,8/22/2008 0:00,7,PHANTHIET,RH,,1,,Manual
